unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1788787852.6650722,-0.01365,-0.00168,-0.99506,0.01884,0.00905,0.00795
1788787852.733891,-0.03189,0.01536,-0.99937,0.00446,0.00238,-0.00209
1788787852.8538268,-0.0321,0.00378,-1.00179,0.00383,-0.0104,-0.00572
1788787852.9698966,0.0037,0.00614,-1.00211,0.0038,0.01392,0.01454
1788787853.0982153,-0.01344,0.00553,-1.00979,-0.00444,0.00797,0.01006
1788787853.223099,-0.01954,-0.00167,-0.9982,-0.00495,0.01627,0.01325
1788787853.2779562,-0.0118,0.01213,-1.00126,0.00391,0.00425,0.0114
1788787853.4068618,-0.01904,0.00805,-0.99643,0.00309,0.02218,-0.0309
1788787853.4541357,-0.00722,0.00228,-1.00952,-0.00392,0.00333,0.01772
1788787853.5976484,-0.01696,0.00696,-0.99181,0.01606,-0.00208,-0.02185
1788787853.6558666,-0.00303,0.00561,-1.00022,0.00079,0.01827,0.00639
1788787853.788824,-0.00883,0.04549,-0.99735,0.01035,0.01538,-0.00968
1788787853.8516364,-0.01015,0.02744,-1.00268,0.00674,0.01603,-0.0117
1788787853.9734035,-0.01984,0.02527,-1.0003,-0.00376,0.00269,-0.02111
1788787854.0925307,-0.00239,0.01329,-1.00127,-0.00058,0.00699,0.01858
1788787854.2175248,-0.02643,-0.01224,-1.00533,0.00951,0.0166,0.03325
1788787854.2639484,-0.02307,0.00352,-1.00032,-0.00562,0.00996,0.01967
1788787854.3861487,0.00344,0.02691,-0.98517,-0.00202,0.00984,-0.01119
1788787854.4993646,-0.00914,0.00649,-0.99659,0.01849,0.00546,-0.02067
1788787854.5719833,-0.01112,0.01102,-0.99931,0.01142,0.00717,0.00577
1788787854.704653,-0.01214,0.01136,-1.00154,0.00474,-0.00285,-0.00768
1788787854.801416,-0.00538,0.00902,-1.00619,0.00919,0.00015,-0.00272
1788787854.8932486,-0.00356,0.024,-0.99539,0.00283,0.00517,-0.01222
1788787855.0046253,-0.00953,0.00822,-1.00175,0.01102,0.0053,-0.00128
1788787855.0918975,-0.01223,0.02663,-0.99098,-0.00043,-0.00899,-0.03899
1788787855.198731,-0.00546,0.01762,-1.00271,0.00137,0.00486,-0.00696
1788787855.2985837,-0.02129,0.00282,-1.00093,0.00782,-0.00043,0.01324
1788787855.378917,-0.02316,0.02074,-1.00043,0.00125,0.00649,-0.00716
1788787855.5569344,-0.01628,0.00576,-1.00698,0.00318,-0.0083,0.01
1788787855.5802464,-0.00502,-0.00088,-0.99841,0.00961,-0.00302,-0.00857
1788787855.721529,-0.01217,0.01786,-1.0044,0.00302,0.00335,-0.00201
1788787855.837891,-0.02352,0.00757,-0.99942,0.00275,0.02131,-0.00287
1788787855.9070377,-0.00586,0.01132,-0.99794,0.00658,0.00314,-0.00275
1788787856.0306332,-0.01681,0.00977,-0.9962,0.00821,0.01066,-0.00843
1788787856.1306412,-0.01068,-0.00634,-1.00615,0.0018,0.00188,0.01788
1788787856.2330778,-0.01621,0.0225,-0.99074,0.01059,-0.00315,-0.02607
1788787856.343046,-0.00469,0.01347,-1.0022,0.00237,0.00559,-0.00508
1788787856.4072058,0.00127,0.02797,-0.99752,0.01673,0.00306,-0.02293
1788787856.5330155,-0.01586,0.02152,-1.00361,0.00646,-0.00333,-0.00764
1788787856.650828,-0.03341,0.01254,-1.00023,0.00862,-0.01395,-0.01536
1788787856.6994789,-0.00614,0.01505,-0.99975,0.00082,0.01057,-0.00871
1788787856.8930726,-0.02939,0.01334,-0.99857,-0.00215,0.00411,-0.00321
1788787856.9732285,-0.02404,-0.00228,-1.00294,0.01613,-0.00817,0.01528
1788787857.0739067,-0.01217,0.00891,-0.99857,0.00231,0.01026,-0.00538
1788787857.1385467,-0.01495,0.00386,-1.00146,0.00377,0.00084,0.00775
1788787857.2800353,-0.02774,0.00518,-0.99868,0.00793,0.00153,0.00171
1788787857.3441966,-0.0188,0.01178,-1.00276,0.00567,-0.00348,-0.00767
1788787857.5034158,-0.00462,0.01664,-1.00403,-0.00641,0.00406,-0.00535
1788787857.57698,-0.01853,0.00466,-1.00123,0.007,0.00461,0.02682
1788787857.6950424,-0.02339,0.02553,-0.99377,-0.00971,-0.0237,-0.02058
